company_name,stock_id,stock_name,industry_name,legal_person_name,chief_name,area_name,law_office_name,stock_price,share_holder,leader
日照港股份有限公司,600017,日照港,港口水运,王建波,王建波,山东,北京长安律师事务所,4.70,"['日照港集团有限公司', '兖矿集团有限公司', '淄博矿业集团有限责任公司', '中央汇金资产管理有限责任公司', '香港中央结算有限公司', '日照港集团岚山港务有限公司', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '河南济源钢铁(集团)有限公司', '邯郸钢铁集团有限责任公司', '山钢金控资产管理(深圳)有限公司']","['刘国田', '张茂宗', '洪晓梅', '张春生', '陈鹏', '高健', '吕海鹏', '王永刚', '张保华', '吕佐武', '王来星', '高振强', '杨贵鹏', '李怀任', '高健', '梁上上', '张晓祥', '王建波', '蔡中堂', '余慧芳', '方登发']"
上海国际港务(集团)股份有限公司,600018,上港集团,港口水运,顾金山,顾金山,上海,上海市金茂律师事务所,3.67,"['上海市国有资产监督管理委员会', '亚吉投资有限公司', '中国远洋海运集团有限公司', '上海同盛投资(集团)有限公司', '上海城投(集团)有限公司', '中国证券金融股份有限公司', '上海国际集团有限公司', '招商局港口发展(深圳)有限公司', '长江养老保险股份有限公司-长江养老企业员工持股计划专项养老保障管理产品', '中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金']","['丁向明', '高亢', '邵瑞庆', '温翎', '张敏', '刘刚', '白景涛', '李轶梵', '张建卫', '严俊', '严俊', '王尔璋', '王海建', '庄晓晴', '余伟', '顾金山', '张欣', '方怀瑾', '杨智勇', '王琳琳', '周源康', '唐士芳', '曲林迟', '郑少平', '王海民']"
宝山钢铁股份有限公司,600019,宝钢股份,钢铁行业,邹继新,邹继新,上海,上海市方达律师事务所,4.18,"['中国宝武钢铁集团有限公司', '武钢集团有限公司', '中国石油天然气集团有限公司', '中国证券金融股份有限公司', '北京诚通金控投资有限公司', '香港中央结算有限公司', '中国远洋运输有限公司', 'GIC PRIVATE LIMITED', '招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金', '中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金']","['张锦刚', '马江生', '朱永红', '储双杰', '侯安贵', '侯安贵', '盛更红', '汪震', '王强民', '贝克伟', '吴琨宗', '白彦春', '何梅芬', '王娟', '刘安', '谢荣', '余汉生', '周建峰', '邹继新', '陆雄文', '田雍', '张克华', '姚林龙', '朱汉铭', '魏成文']"
河南中原高速公路股份有限公司,600020,中原高速,高速公路,马沉重,马沉重,河南,北京市嘉源律师事务所,6.36,"['河南交通投资集团有限公司', '招商局公路网络科技控股股份有限公司', '香港中央结算有限公司', '邹长铃', '中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金', '奚标', '李明', '孙建俊', '陈加永', '戴天兴']","['王远征', '陈伟', '李华杰', '高建英', '冯可', '伏云峰', '冯可', '赵虎林', '郭本锋', '王铁军', '王洛生', '王辉', '王铁军', '马恒运', '马沉重', '孟杰', '郭伦远', '郭本锋', '杨亚子', '张付雄', '周春晖', '陈荫三', '彭武华']"
上海电力股份有限公司,600021,上海电力,电力行业,王运丹,王运丹,上海,北京市中咨律师事务所,5.80,"['国家电力投资集团有限公司', '中国电力国际发展有限公司', '中国长江电力股份有限公司', '中国证券金融股份有限公司', '中国国有企业结构调整基金股份有限公司', '东方证券股份有限公司', '中央汇金资产管理有限责任公司', '上海双创栋康企业管理中心(有限合伙)', '上海电气集团股份有限公司', '招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金']","['徐允人', '聂毅涛', '顾皑', '于新阳', '唐兵', '王怀明', '汪先纯', '李爱军', '王金涛', '赵亚洲', '郭宝宏', '黎圣波', '王运丹', '李孝如', '黄晨', '寿如锋', '陈文灏', '邱林', '王怀明', '夏梅兴', '李铁证', '张振平', '唐忆文', '朱祚云']"
山东钢铁股份有限公司,600022,山东钢铁,钢铁行业,王向东,王向东,山东,山东齐鲁律师事务所,6.36,"['济钢集团有限公司', '莱芜钢铁集团有限公司', '山东省财金投资集团有限公司', '山东钢铁集团有限公司', '莱芜钢铁集团有限公司-2016年非公开发行可交换公司债券质押专户', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '方威', '洪文龙', '杜永斌', '胡祖平']","['刘玉良', '王国栋', '王培文', '刘冰', '高淑军', '邵明天', '吕铭', '李洪建', '王向东', '苗刚', '马建春', '胡元木', '徐亮天', '张润生', '金立山', '尉可超', '杨再昌', '徐金梧']"
浙江浙能电力股份有限公司,600023,浙能电力,电力行业,孙玮恒,孙玮恒,浙江,浙江天册律师事务所,5.53,"['浙江省能源集团有限公司', '中国华能集团有限公司', '浙江浙能兴源节能科技有限公司', '中国证券金融股份有限公司', '河北港口集团有限公司', '中央汇金资产管理有限责任公司', '上海浦东发展银行股份有限公司-中证长三角一体化发展主题交易型开放式指数证券投资基金', '大成基金-农业银行-大成中证金融资产管理计划', '嘉实基金-农业银行-嘉实中证金融资产管理计划', '工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划']","['程光坤', '王建堂', '戴新民', '王惠挺', '韩灵丽', '章良利', '何大安', '陈立新', '陈统钱', '虞国平', '孙朝阳', '韩洪灵', '虞国平', '应苗富', '孙玮恒', '曹路']"
华能澜沧江水电股份有限公司,600025,华能水电,电力行业,袁湘华,袁湘华,云南,北京市海问律师事务所,2.17,"['中国华能集团公司', '云南省能源投资集团有限公司', '云南合和(集团)股份有限公司', '香港中央结算有限公司', '全国社保基金一零五组合', '兴业证券股份有限公司', '汇添富基金-建设银行-中国人寿-中国人寿委托汇添富基金公司股票型组合', '摩根士丹利投资管理公司-摩根士丹利中国A股基金', '创金合信基金-工商银行-外贸信托-外贸信托﹒稳富FOF单一资金信托', '全国社保基金六零三组合']","['戴新民', '黄宁', '毛付根', '段万春', '艾永平', '沈军', '郑爱武', '叶才', '鲁俊兵', '孙卫', '张洪涛', '孙卫', '吴英', '杨万华', '杨勇', '周建', '张奇', '张立胜', '李双友', '杨先明', '李庆华', '王斌', '冯卫', '郑冬渝', '袁湘华', '王子伟', '邓炳超', '肖俊', '张之平']"
中远海运能源运输股份有限公司,600026,中远海能,港口水运,刘汉波,刘汉波,上海,国浩律师(上海)事务所,2.36,"['中国海运集团有限公司', 'HKSCC NOMINEES LIMITED', '香港中央结算有限公司', '中央汇金资产管理有限责任公司', '中国证券金融股份有限公司', '嘉实基金-农业银行-嘉实中证金融资产管理计划', '广发基金-农业银行-广发中证金融资产管理计划', '中欧基金-农业银行-中欧中证金融资产管理计划', '全国社保基金四一二组合', '彭贺庆']","['张炜', '冯波鸣', '李倬琼', '俞伯正', '叶承智', '张松声', '朱迈进', '项永民', '徐一飞', '赵金文', '秦炯', '安志娟', '罗宇明', '阮永平', '翁羿', '杨磊', '刘汉波', '朱迈进', '芮萌', '林红华']"
华电国际电力股份有限公司,600027,华电国际,电力行业,王绪祥,王绪祥,山东,北京市海问律师事务所,2.52,"['中国华电集团有限公司', '香港中央结算(代理人)有限公司', '山东发展投资控股集团有限公司', '中国证券金融股份有限公司', '申能股份有限公司', '中国工艺集团有限公司', '中央汇金资产管理有限责任公司', '上海电气集团股份有限公司', '全国社保基金一零三组合', '全国社保基金四一二组合']","['谢云', '彭国泉', '冯荣', '丁慧平', '王传顺', '陈斌1', '王晓渤', '王大树', '田洪宝', '田洪宝', '袁亚男', '王绪祥', '陈炜', '陈存来', '彭兴宇', '张戈临', '陶云鹏', '查剑秋', '苟伟', '倪守民', '马敬安', '陈海斌', '陈存来', '宗文龙']"
中国石油化工股份有限公司,600028,中国石化,石油行业,戴厚良,戴厚良,北京,北京市海问律师事务所,4.22,"['中国石油化工集团有限公司', '香港(中央结算)代理人有限公司', '中国证券金融股份有限公司', '国新投资有限公司', '北京诚通金控投资有限公司', '香港中央结算有限公司', '中央汇金资产管理有限责任公司', '中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪', '中国人寿保险股份有限公司-分红-个人分红-005L-FH002沪', '国泰君安证券股份有限公司']","['李勇', '樊纲', '凌逸群', '蒋振盈', '余夕志', '喻宝才', '周恒友', '陈革', '王德华', '马永生', '雷典武', '汤敏', '凌逸群', '刘中云', '李云鹏', '杨昌江', '吴嘉宁', '戴厚良', '俞仁明', '蔡洪滨', '赵东', '赵日峰', '张保龙', '刘中云', '马永生', '邹惠平', '黄文生']"
中国南方航空股份有限公司,600029,南方航空,民航机场,王昌顺,王昌顺,广东,"广东正平天成律师事务所,欧华律师事务所",2.70,"['中国南方航空集团有限公司', '香港中央结算(代理人)有限公司', '南龙控股有限公司', '香港中央结算有限公司', '中国航空油料集团有限公司', '中国证券金融股份有限公司', '美国航空公司', '中国国有企业结构调整基金股份有限公司', '春秋航空股份有限公司', '国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)']","['李彤彬', '王昌顺', '顾惠忠', '罗明毫', '毛娟', '罗来君', '李韶彬', '谭劲松', '林晓春', '苏亮', '韩文胜', '任积东', '郑凡', '马须伦', '陈威华', '王志学', '冯华南', '程勇', '李家世', '焦树阁', '谢兵', '肖立新', '章正荣', '马须伦']"
中信证券股份有限公司,600030,中信证券,券商信托,张佑君,张佑君,广东,北京德恒律师事务所,4.50,"['香港中央结算(代理人)有限公司', '中国中信有限公司', '中国证券金融股份有限公司', '中央汇金资产管理有限责任公司', '香港中央结算有限公司', '大成基金-农业银行-大成中证金融资产管理计划', '华夏基金-农业银行-华夏中证金融资产管理计划', '中欧基金-农业银行-中欧中证金融资产管理计划', '广发基金-农业银行-广发中证金融资产管理计划', '南方基金-农业银行-南方中证金融资产管理计划']","['周忠惠', '刘好', '郭昭', '杨明辉', '张皓', '张国明', '杨振宇', '李冏', '刘克', '宋群力', '张佑君', '匡涛', '饶戈平', '雷勇', '何佳', '郑京', '杨明辉']"
三一重工股份有限公司,600031,三一重工,机械行业,梁稳根,梁稳根,北京,湖南启元律师事务所,15.56,"['三一集团有限公司', '香港中央结算有限公司', '梁稳根', '中国证券金融股份有限公司', '全国社保基金一零二组合', '兴业银行股份有限公司-兴全趋势投资混合型证券投资基金', '全国社保基金一零四组合', '中央汇金资产管理有限责任公司', '全国社保基金一一二组合', '三一重工股份有限公司回购专用证券账户']","['向文波', '梁在中', '向儒安', '易小刚', '刘华', '向文波', '李道成', '张科', '唐立桦', '袁爱进', '向思龙', '唐修国', '唐涯', '孙新良', '黄建龙', '易小刚', '赵想章', '梁稳根', '苏子孟', '俞宏福', '刘道君', '姚川大', '肖友良', '马光远', '周华', '代晴华']"
福建发展高速公路股份有限公司,600033,福建高速,高速公路,陈岳峰,陈岳峰,福建,福建至理律师事务所,6.66,"['福建省高速公路集团有限公司', '招商局公路网络科技控股股份有限公司', '李明', '高秀波', '招商银行股份有限公司-上证红利交易型开放式指数证券投资基金', '刘彦博', '毛伟伟', '李建华', '上海缤珩投资管理有限公司-缤珩5号私募证券投资基金', '中国工商银行股份有限公司-兴业上证红利低波动交易型开放式指数证券投资基金']","['陈成漳', '陈建忠', '沈锦洪', '周春晖', '何高文', '林兢', '叶国昌', '何高文', '连雄', '黄开青', '侯岳屏', '徐梦', '蔡晓荣', '黄晞', '吴新华', '陈岳峰', '陈建煌', '程辛钱', '方晓东', '程辛钱', '郑建雄', '吴玉姜']"
湖北楚天智能交通股份有限公司,600035,楚天高速,高速公路,王南军,王南军,湖北,湖北首义律师事务所,3.00,"['湖北省交通投资集团有限公司', '招商局公路网络科技控股股份有限公司', '北海三木创业投资有限公司', '北海市九番投资管理合伙企业(有限合伙)', '天安财产保险股份有限公司', '无锡稳润投资中心(有限合伙)', '张旭辉', '武汉三友正亚企业管理咨询合伙企业(有限合伙)', '姚绍山', '李淑华']","['阮一恒', '王南军', '陈敏', '李娟', '周春晖', '宋晓峰', '郭月梅', '周安军', '张晴', '汪勇', '刘刚', '宁立志', '彭玲珑', '宋晓峰', '李琳', '程勇', '罗敏', '侯往', '刘先福', '阮一恒']"
招商银行股份有限公司,600036,招商银行,银行,李建红,李建红,广东,"北京市君合(深圳)律师事务所,史密夫·斐尔律师事务所",7.30,"['香港中央结算(代理人)有限公司', '招商局轮船有限公司', '中国远洋运输有限公司', '和谐健康保险股份有限公司-传统-普通保险产品', '安邦人寿保险股份有限公司-保守型投资组合', '深圳市晏清投资发展有限公司', '深圳市招融投资控股有限公司', '香港中央结算有限公司', '深圳市楚源投资发展有限公司', '中国证券金融股份有限公司']","['洪小源', '罗胜', '王万青', '田惠宇', '梁锦松', '李德林', '丁慧平', '王云桂', '田惠宇', '苏敏', '刘小明', '王良', '周松', '唐志宏', '汪建中', '刘辉', '王大雄', '徐政军', '王良', '田宏启', '王仕雄', '刘俏', '吴珩', '韩子荣', '刘建军', '温建国', '付刚峰', '施顺华', '赵军', '张健', '李孟刚', '彭碧宏', '刘建军', '刘元', '李建红']"
北京歌华有线电视网络股份有限公司,600037,歌华有线,文化传媒,郭章鹏,郭章鹏,北京,北京市中银律师事务所,15.50,"['北京北广传媒投资发展中心有限公司', '中国证券金融股份有限公司', '全国社保基金一零三组合', '金砖丝路投资(深圳)合伙企业(有限合伙)', '中央汇金资产管理有限责任公司', '中信证券-中信银行-中信证券积极策略6号集合资产管理计划', '新湖中宝股份有限公司', '东方明珠新媒体股份有限公司', '中国人民财产保险股份有限公司-传统-收益组合', '中国电影股份有限公司']","['何公明', '马健', '康朝晖', '胡志鹏', '卢东涛', '余维杰', '唐文伟', '张恒', '卢东涛', '曾春', '王建', '齐斌', '崔欣', '陈乐天', '杨秀英', '韩霁凯', '胡志鹏', '崔也光', '郭章鹏', '石群峰', '何拥军', '陶鸣成', '孔炯', '方丽']"
中航直升机股份有限公司,600038,中直股份,航天航空,曲景文,曲景文,黑龙江,北京市嘉源律师事务所,7.85,"['哈尔滨航空工业(集团)有限公司', '中航直升机有限责任公司', '中国航空科技工业股份有限公司', '哈尔滨飞机工业集团有限责任公司', '香港中央结算有限公司', '中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金', '中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金', '基本养老保险基金八零二组合', '中央汇金资产管理有限责任公司', '中国建设银行股份有限公司-富国中证军工指数分级证券投资基金']","['孙庆民', '常洪亮', '曲景文', '黎学勤', '聂小铭', '吴希明', '堵娟', '杨宝军', '张继超', '陈光', '吕杰', '张银生', '顾韶辉', '夏群林', '吴坚', '许培辉', '陶国飞', '郭念', '鲍卉芳', '吕杰', '王正喜', '张焱群', '洪波']"
四川路桥建设集团股份有限公司,600039,四川路桥,工程建设,孙云,孙云,四川,北京康达(成都)律师事务所,6.87,"['四川省铁路产业投资集团有限责任公司', '中央汇金资产管理有限责任公司', '安徽省中安金融资产管理股份有限公司', '鹏华资产-浦发银行-粤财信托-粤财信托-菁英151期单一资金信托计划', '光大保德信基金-宁波银行-上海诚鼎新扬子投资合伙企业(有限合伙)', '华泰资管-广州农商行-华泰资产定增全周期资产管理产品', '孙卫平', '博时基金-农业银行-博时中证金融资产管理计划', '易方达基金-农业银行-易方达中证金融资产管理计划', '大成基金-农业银行-大成中证金融资产管理计划', '嘉实基金-农业银行-嘉实中证金融资产管理计划', '广发基金-农业银行-广发中证金融资产管理计划', '中欧基金-农业银行-中欧中证金融资产管理计划', '华夏基金-农业银行-华夏中证金融资产管理计划', '银华基金-农业银行-银华中证金融资产管理计划', '南方基金-农业银行-南方中证金融资产管理计划', '工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划']","['谭德彬', '吴越', '熊国斌', '范文理', '方跃', '王猛', '杨如刚', '李继东', '刘德永', '孙永松', '卢伟', '胡元华', '刘德永', '胡元华', '甘洪', '周勇', '胡圣厦', '孙云', '杨勇', '吴开超', '甘洪', '栾黎']"
保利发展控股集团股份有限公司,600048,保利地产,房地产,宋广菊,宋广菊,广东,北京德恒律师事务所,13.95,"['保利南方集团有限公司', '泰康人寿保险有限责任公司-分红-个人分红-019L-FH002沪', '中国证券金融股份有限公司', '香港中央结算有限公司', '中国保利集团有限公司', '华美国际投资集团有限公司', '中央汇金资产管理有限责任公司', '泰康人寿保险有限责任公司-传统-普通保险产品-019L-CT001沪', '泰康人寿保险有限责任公司-万能-个险万能', '兴业银行股份有限公司-兴全趋势投资混合型证券投资基金']","['潘志华', '张万顺', '刘军才', '黄海', '张伟', '周东利', '张艳华', '戴德明', '邢怡', '付俊', '宋广菊', '朱征夫', '刘平', '刘文生', '张振高', '孔峻峰', '李非', '陈冬桔', '傅俊元', '郭猛超', '刘平']"
中国联合网络通信股份有限公司,600050,中国联通,电信运营,王晓初,王晓初,北京,北京市通商律师事务所,2.30,"['中国联合网络通信集团有限公司', '中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪', '中国国有企业结构调整基金股份有限公司', '深圳市腾讯信达有限合伙企业(有限合伙)', '嘉兴小度投资管理有限公司-宁波梅山保税港区百度鹏寰投资合伙企业(有限合伙)', '宿迁京东三弘企业管理中心(有限合伙)', '杭州阿里创业投资有限公司', '香港中央结算有限公司', '苏宁易购集团股份有限公司', '深圳淮海方舟信息产业股权投资基金(有限合伙)', '深圳光启互联技术投资合伙企业(有限合伙)']","['王晓初', '姜爱华', '范云军', '李福申', '吴晓根', '周仁杰', '张建锋', '李国华', '吕廷杰', '廖建文', '卢山', '方向明', '梁宝俊', '买彦州', '冯士栋', '尹兆君', '陈建新', '朱可炳', '李翀', '邵广禄', '李国华']"
宁波联合集团股份有限公司,600051,宁波联合,综合行业,李水荣,李水荣,浙江,浙江波宁律师事务所,11.78,"['浙江荣盛控股集团有限公司', '宁波经济技术开发区控股有限公司', '黄佩玲', '姜群荣', '王维和', '林穗贤', '罗瑞云', '杨丘琳', '阳泉市红楼商贸有限公司', '戴晓峻']","['李彩娥', '戴晓峻', '李梅', '董庆慈', '俞春萍', '李水荣', '周兆惠', '王维和', '沈伟', '王维和', '郑磊', '李金方', '郑晓东', '王彦梁']"
浙江广厦股份有限公司,600052,浙江广厦,房地产,张霞,张霞,浙江,浙江天册律师事务所,5.70,"['广厦控股集团有限公司', '广厦建设集团有限责任公司', '卢振华', '楼明', '楼忠福', '杭州股权管理中心', '重庆国际信托股份有限公司-重庆信托-麒麟投资1号集合资金信托计划', '郜红玲', '浙江广厦投资有限公司', '宫和云']","['张霞', '许国君', '邢力', '刘晓锋', '楼婷', '吴伟斌', '李勤', '胡卫庆', '李国珍', '张霞', '李学尧', '陈磊', '包宇芬', '叶曼桦', '赵敏', '祝继东']"
昆吾九鼎投资控股股份有限公司,600053,九鼎投资,多元金融,古志鹏,蔡蕾,江西,北京大成律师事务所,5.60,"['江西中江集团有限责任公司', '查国平', '金洪正', '中国证券金融股份有限公司', '拉萨昆吾九鼎产业投资管理有限公司', '陈雪明', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '香港中央结算有限公司', '蔡自巍', '孙敏']","['王亮', '蔡蕾', '覃正宇', '谭龙龙', '向锐', '马思远', '古志鹏', '刘玉杰', '吴刚', '白斌', '吴强', '刘炜', '易凌杰', '黄晓捷', '康青山', '周春生']"
黄山旅游发展股份有限公司,600054,黄山旅游,旅游酒店,章德辉,章德辉,安徽,安徽天禾律师事务所,6.02,"['黄山旅游集团有限公司', '科威特政府投资局-自有资金', 'GREENWOODS CHINA ALPHA MASTER FUND', 'VALUE PARTNERS CLASSIC FUND', '上海混沌道然资产管理有限公司-混沌价值二号基金', 'GAOLING FUND,L.P.', 'SEAHAWK CHINA DYNAMIC FUND', 'NORGES BANK', 'PINPOINT CHINA FUND', 'GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED']","['陈俊', '焦朝华', '裴斌', '徐志毅', '孙峻', '章德辉', '卫超', '黄世稳', '陶平', '方卫东', '迟武', '赵晖', '汤石男', '高舜礼', '陶平', '孙峻', '丁维', '郭永清', '袁洪栋']"
北京万东医疗科技股份有限公司,600055,万东医疗,医疗行业,谢宇峰,谢宇峰,北京,北京市君合律师事务所,8.54,"['江苏鱼跃科技发展有限公司', '俞熔', '上海云锋新创股权投资中心(有限合伙)', '上海盛宇股权投资中心(有限合伙)-盛宇十二号私募证券投资基金', '北京万东医疗科技股份有限公司-第一期员工持股计划', '中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金', '中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划', '上海朱雀乙亥投资中心(有限合伙)', '束美珍', '上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金']","['姚汶', '王金秋', '孙彤', '姚培英', '李坤成', '郑洪喆', '刘海晨', '高恩毅', '任志林', '吴群', '黄家祥', '田丰', '谢宇峰', '谢宇峰', '燕霞', '蒋达', '陈坚', '钟明霞', '燕霞', '姚焕然', '井晓权']"
中国医药健康产业股份有限公司,600056,中国医药,医药制造,高渝文,高渝文,北京,北京市竞天公诚律师事务所,7.02,"['中国通用技术(集团)控股有限责任公司', '通用天方药业集团有限公司', '上海汽车集团股权投资有限公司', '中央汇金资产管理有限责任公司', '通用技术集团医药控股有限公司', '华夏人寿保险股份有限公司-万能保险产品', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '香港中央结算有限公司', '张志林', '彭亮']","['高渝文', '刘玮', '李箭', '王宏新', '康学敏', '李欣', '祝继高', '王晓良', '刘超', '侯文玲', '常芙蓉', '宋健敏', '徐明', '刘清源', '黄梅艳', '张天宇', '侯文玲', '强勇', '史录文', '王宏新']"
厦门象屿股份有限公司,600057,厦门象屿,交运物流,张水利,张水利,福建,福建天衡联合律师事务所,4.43,"['厦门象屿集团有限公司', '云南国际信托有限公司-聚利33号单一资金信托', '全国社保基金五零三组合', '厦门海翼集团有限公司', '全国社保基金一零四组合', '广东粤财信托有限公司-粤财信托·粤中3号集合资金信托计划', '厦门象屿股份有限公司-第一期员工持股计划', '象屿地产集团有限公司', '厦门国际信托有限公司', '蒲曙光']","['廖杰', '肖静勤', '邓启东', '范承扬', '程益亮', '齐卫东', '沈维涛', '陆江', '王剑莉', '林俊杰', '吴捷', '邓启东', '齐卫东', '陈方', '沈艺峰', '廖益新', '曾仰峰', '张水利', '高晨霞', '张岳端', '张军田']"
五矿发展股份有限公司,600058,五矿发展,国际贸易,刘青春,刘青春,北京,北京中博律师事务所,8.52,"['中国五矿股份有限公司', '中央汇金资产管理有限责任公司', '中国证券金融股份有限公司', '许军军', '广发基金-农业银行-广发中证金融资产管理计划', '华夏基金-农业银行-华夏中证金融资产管理计划', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '信泰人寿保险股份有限公司-万能保险产品', '嘉实基金-农业银行-嘉实中证金融资产管理计划', '大成基金-农业银行-大成中证金融资产管理计划']","['何小丽', '刘青春', '康承业', '张守文', '安力木', '闫立军', '王秀丽', '汤敏', '魏涛', '张进贤', '牛井坤', '王宏利', '骆伟', '朱江', '陈辉', '王振中', '张旭', '吴庆余']"
浙江古越龙山绍兴酒股份有限公司,600059,古越龙山,酿酒行业,钱肖华,钱肖华,浙江,上海市锦天城律师事务所,8.84,"['中国绍兴黄酒集团有限公司', '全国社保基金一零三组合', '中央汇金资产管理有限责任公司', '农银人寿保险股份有限公司-传统保险产品', '卞策', '中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金', '中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金', '吴玉芳', '邓守宽', '戴大亮']","['徐岳正', '徐岳正', '沈国江', '徐城法', '刘剑', '毛健', '傅武翔', '刘红林', '钱肖华', '吴炜', '周娟英', '胡志明', '刘剑', '柏宏', '陈国林', '柏宏', '孟中法', '寿苗娟', '董勇久', '周娟英']"
青岛海信电器股份有限公司,600060,海信电器,家电行业,程开训,程开训,山东,北京德和衡律师事务所,6.28,"['海信集团有限公司', '青岛海信电子产业控股股份有限公司', '中国证券金融股份有限公司', '兴业银行股份有限公司-兴全趋势投资混合型证券投资基金', '中央汇金资产管理有限责任公司', '香港中央结算有限公司', '兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金', '中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金']","['周子学', '刘坚', '高秀杰', '代慧忠', '于芝涛', '高玉玲', '吴海燕', '夏峰', '于芝涛', '陈彩霞', '林澜', '周厚健', '刘志远', '程开训']"
国投资本股份有限公司,600061,国投资本,券商信托,叶柏寿,叶柏寿,上海,北京天达共和律师事务所,6.20,"['国家开发投资集团有限公司', '中国证券投资者保护基金有限责任公司', '深圳市远致投资有限公司', '中国国投国际贸易有限公司', '中国证券金融股份有限公司', '青岛国信资本投资有限公司', '中铁二十二局集团有限公司', '国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)', '广发基金-浦发银行-广东粤财信托-粤财信托·粤盛2号单一资金信托计划', '厦门恒兴集团有限公司']","['李樱', '纪小龙', '陈永东', '叶柏寿', '李樱', '杨魁砚', '曲立新', '曲刚', '邹宝中', '王静玉', '张敏', '程丽', '张文雄', '周云福', '张杨', '葛毅', '姚肇欣']"
华润双鹤药业股份有限公司,600062,华润双鹤,医药制造,冯毅,冯毅,北京,北京李伟斌律师事务所,6.69,"['北京医药集团有限责任公司', '香港中央结算有限公司', '中央汇金资产管理有限责任公司', '中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪', '招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金', '招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '易方达基金-工商银行-易方达基金臻选2号资产管理计划', '中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)', '王开平']","['葛智勇', '陆文超', '郭巍', '陶然', '文光伟', '韩朔', '邓荣辉', '于顺廷', '倪军', 'Zheng Wei', '刘文涛', '范彦喜', '范彦喜', '刘俊海', '吴峻', '陈宏', '翁菁雯', '闫丽丽', '吴文多', '冯毅', '康彩练']"
安徽皖维高新材料股份有限公司,600063,皖维高新,化纤行业,吴福胜,吴福胜,安徽,上海市通力律师事务所,6.15,"['安徽皖维集团有限责任公司', '安徽中安资本管理有限公司-中安定增利1号私募投资基金', '鹏华基金-招商银行-中山证券有限责任公司', '易方达基金-工商银行-易方达基金臻选2号资产管理计划', '兴业财富资产-兴业银行-合肥市创新科技风险投资有限公司', '郑明', '兴业财富资产-兴业银行-上海兴瀚资产管理有限公司', '易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托', '北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划', '鹏华基金-邮储银行-建信资本管理有限公司']","['袁大兵', '张正和', '吴尚义', '余继轩', '孙先武', '高申保', '吴霖', '李明', '卢昌恒', '唐成宏', '张东华', '吴四海', '王松苗', '潘晓明', '方福前', '许宏平', '吴福胜', '汪莉', '汤晓红', '吴尚义', '张传明', '吴霖', '孙先武']"
南京高科股份有限公司,600064,南京高科,房地产,徐益民,徐益民,江苏,国浩律师(南京)事务所,7.84,"['南京新港开发总公司', '中央汇金资产管理有限责任公司', '南京港(集团)有限公司', '中国证券金融股份有限公司', '博时基金-农业银行-博时中证金融资产管理计划', '中欧基金-农业银行-中欧中证金融资产管理计划', '工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划', '中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金', '杨廷栋', '刘少鸾']","['李太珍', '陆阳俊', '吕晨', '陆阳俊', '高波', '夏江', '高峰', '周克金', '冯巧根', '施飞', '周峻', '徐益民', '谢建晖', '张仕刚', '肖宝民']"
